flight_id,aircraft_id,unit,flight_date,flight_hours,mission_type,weather_condition,completed,abort_reason
395,AC-001,Alpha,2023-08-26,0.4,Training,Marginal,False,Weather
396,AC-001,Alpha,2023-08-28,2.3,Operational,Clear,True,
397,AC-001,Alpha,2023-08-31,3.8,Reconnaissance,Clear,True,
398,AC-001,Alpha,2023-09-01,1.4,Training,Clear,False,Technical
399,AC-001,Alpha,2023-09-02,1.9,Training,Clear,False,Other
400,AC-001,Alpha,2023-09-03,2.8,Training,Marginal,True,
401,AC-001,Alpha,2023-09-04,0.8,Training,Clear,False,Technical
402,AC-001,Alpha,2023-09-05,2.6,Training,Clear,True,
403,AC-001,Alpha,2023-09-06,1.4,Operational,Clear,False,Technical
404,AC-001,Alpha,2023-09-12,5.2,Operational,Clear,True,
405,AC-001,Alpha,2023-09-13,0.4,Training,Clear,False,Technical
406,AC-001,Alpha,2023-09-16,4.2,Training,Marginal,True,
407,AC-001,Alpha,2023-09-19,2.8,Training,Marginal,True,
408,AC-001,Alpha,2023-09-20,1.1,Reconnaissance,Clear,False,Technical
409,AC-001,Alpha,2023-09-21,1.9,Transit,Marginal,True,
410,AC-001,Alpha,2023-09-22,0.9,Operational,Clear,True,
411,AC-001,Alpha,2023-09-23,5.3,Training,Clear,True,
412,AC-001,Alpha,2023-09-24,3.2,Training,Marginal,True,
413,AC-001,Alpha,2023-09-28,0.9,Operational,Clear,False,Technical
414,AC-001,Alpha,2023-10-04,0.9,Training,Marginal,False,Technical
415,AC-001,Alpha,2023-10-06,4.7,Training,Clear,True,
416,AC-001,Alpha,2023-10-07,2.7,Training,Marginal,True,
417,AC-001,Alpha,2023-10-08,1.1,Training,Marginal,False,Technical
418,AC-001,Alpha,2023-10-14,0.6,Training,Clear,False,Technical
419,AC-001,Alpha,2023-10-15,1.6,Operational,Clear,False,Other
420,AC-001,Alpha,2023-10-18,1.6,Training,Clear,False,Technical
421,AC-001,Alpha,2023-10-24,0.9,Training,Poor,False,Technical
422,AC-001,Alpha,2023-10-26,2.8,Training,Marginal,True,
423,AC-001,Alpha,2023-10-30,3.1,Operational,Clear,True,
424,AC-001,Alpha,2023-11-03,1.4,Operational,Clear,False,Weather
425,AC-001,Alpha,2023-11-06,1.6,Training,Poor,False,Technical
426,AC-001,Alpha,2023-11-08,1.8,Operational,Clear,True,
427,AC-001,Alpha,2023-11-09,1.3,Training,Clear,False,Technical
428,AC-001,Alpha,2023-11-11,2.5,Operational,Marginal,True,
429,AC-001,Alpha,2023-11-12,4.7,Operational,Clear,True,
430,AC-001,Alpha,2023-11-16,3.1,Training,Marginal,True,
431,AC-001,Alpha,2023-11-18,3.5,Training,Clear,True,
432,AC-001,Alpha,2023-11-21,3.0,Training,Clear,True,
433,AC-001,Alpha,2023-11-26,1.1,Transit,Clear,False,Other
434,AC-001,Alpha,2023-11-29,2.0,Training,Clear,True,
435,AC-001,Alpha,2023-12-03,2.9,Training,Marginal,True,
436,AC-001,Alpha,2023-12-05,5.2,Reconnaissance,Marginal,True,
437,AC-001,Alpha,2023-12-08,2.3,Operational,Clear,True,
438,AC-001,Alpha,2023-12-10,3.8,Training,Clear,True,
439,AC-001,Alpha,2023-12-17,2.1,Training,Clear,False,Technical
440,AC-001,Alpha,2023-12-19,2.1,Training,Clear,True,
441,AC-001,Alpha,2023-12-22,2.4,Operational,Clear,True,
442,AC-001,Alpha,2023-12-24,1.9,Reconnaissance,Clear,True,
443,AC-001,Alpha,2024-01-03,3.6,Training,Marginal,True,
444,AC-001,Alpha,2024-01-04,4.0,Operational,Clear,True,
445,AC-001,Alpha,2024-01-15,0.4,Training,Poor,False,Technical
446,AC-001,Alpha,2024-01-16,0.6,Operational,Clear,False,Other
447,AC-001,Alpha,2024-01-19,2.3,Training,Marginal,True,
448,AC-001,Alpha,2024-01-20,2.3,Operational,Clear,True,
449,AC-001,Alpha,2024-01-25,3.6,Training,Poor,True,
450,AC-001,Alpha,2024-02-03,1.2,Operational,Clear,False,Technical
451,AC-001,Alpha,2024-02-05,4.3,Training,Clear,True,
452,AC-001,Alpha,2024-02-19,0.8,Reconnaissance,Clear,False,Technical
453,AC-001,Alpha,2024-02-21,4.2,Operational,Poor,True,
454,AC-001,Alpha,2024-02-25,2.6,Operational,Marginal,True,
455,AC-001,Alpha,2024-02-26,4.1,Operational,Clear,True,
456,AC-001,Alpha,2024-02-29,3.4,Operational,Clear,True,
457,AC-001,Alpha,2024-03-07,2.8,Training,Clear,True,
458,AC-001,Alpha,2024-03-09,0.6,Training,Clear,False,Weather
459,AC-001,Alpha,2024-03-14,1.1,Training,Clear,False,Technical
460,AC-001,Alpha,2024-03-17,2.1,Operational,Clear,True,
461,AC-001,Alpha,2024-03-18,2.2,Training,Clear,True,
462,AC-001,Alpha,2024-03-28,0.3,Transit,Clear,False,Other
463,AC-001,Alpha,2024-04-01,2.6,Reconnaissance,Clear,True,
464,AC-001,Alpha,2024-04-02,2.3,Transit,Clear,True,
465,AC-001,Alpha,2024-04-04,0.4,Training,Clear,False,Other
466,AC-001,Alpha,2024-04-05,0.7,Reconnaissance,Marginal,False,Technical
467,AC-001,Alpha,2024-04-07,0.5,Operational,Clear,False,Technical
468,AC-001,Alpha,2024-04-11,4.6,Training,Marginal,True,
469,AC-001,Alpha,2024-04-15,1.9,Operational,Marginal,False,Technical
470,AC-001,Alpha,2024-04-20,0.7,Reconnaissance,Clear,False,Technical
471,AC-001,Alpha,2024-04-21,0.3,Training,Clear,False,Technical
472,AC-001,Alpha,2024-04-22,1.8,Training,Clear,False,Technical
473,AC-001,Alpha,2024-04-23,0.9,Reconnaissance,Clear,False,Technical
474,AC-001,Alpha,2024-04-24,1.5,Transit,Clear,False,Other
475,AC-001,Alpha,2024-04-25,3.8,Training,Clear,True,
476,AC-001,Alpha,2024-04-28,2.7,Operational,Marginal,True,
477,AC-001,Alpha,2024-05-02,3.3,Training,Marginal,True,
478,AC-001,Alpha,2024-05-03,1.4,Training,Clear,False,Technical
479,AC-001,Alpha,2024-05-04,1.2,Reconnaissance,Marginal,False,Other
480,AC-001,Alpha,2024-05-05,1.6,Reconnaissance,Clear,False,Technical
481,AC-001,Alpha,2024-05-06,3.6,Transit,Clear,True,
482,AC-001,Alpha,2024-05-07,0.6,Operational,Clear,False,Weather
483,AC-001,Alpha,2024-05-08,3.6,Training,Clear,True,
484,AC-001,Alpha,2024-05-13,1.7,Training,Clear,True,
485,AC-001,Alpha,2024-05-14,3.4,Reconnaissance,Clear,True,
486,AC-001,Alpha,2024-05-18,2.4,Transit,Clear,True,
487,AC-001,Alpha,2024-05-20,4.2,Training,Marginal,True,
488,AC-001,Alpha,2024-05-21,2.3,Reconnaissance,Clear,True,
489,AC-001,Alpha,2024-05-23,5.0,Training,Clear,True,
490,AC-001,Alpha,2024-05-24,4.0,Training,Clear,True,
491,AC-001,Alpha,2024-05-25,2.5,Reconnaissance,Clear,True,
492,AC-001,Alpha,2024-05-29,3.3,Training,Clear,True,
493,AC-001,Alpha,2024-05-31,0.5,Training,Clear,False,Other
494,AC-001,Alpha,2024-06-02,2.7,Operational,Clear,True,
495,AC-001,Alpha,2024-06-03,1.5,Training,Clear,False,Technical
496,AC-001,Alpha,2024-06-04,0.9,Training,Clear,False,Technical
497,AC-001,Alpha,2024-06-05,3.3,Training,Clear,True,
498,AC-001,Alpha,2024-06-08,3.6,Training,Clear,True,
499,AC-001,Alpha,2024-06-19,1.8,Operational,Clear,True,
500,AC-001,Alpha,2024-06-23,0.8,Reconnaissance,Marginal,False,Technical
501,AC-001,Alpha,2024-06-24,0.9,Training,Poor,False,Weather
502,AC-001,Alpha,2024-06-25,2.4,Operational,Marginal,False,Weather
503,AC-001,Alpha,2024-06-26,3.0,Training,Clear,True,
504,AC-001,Alpha,2024-06-28,1.9,Training,Clear,False,Technical
505,AC-001,Alpha,2024-06-29,0.9,Training,Clear,False,Technical
506,AC-001,Alpha,2024-07-07,1.3,Training,Marginal,False,Weather
507,AC-001,Alpha,2024-07-09,1.9,Transit,Clear,True,
508,AC-001,Alpha,2024-07-10,3.8,Training,Marginal,True,
509,AC-001,Alpha,2024-07-11,0.6,Operational,Clear,False,Technical
510,AC-001,Alpha,2024-07-12,4.0,Training,Clear,True,
511,AC-001,Alpha,2024-07-13,0.6,Operational,Marginal,False,Technical
512,AC-001,Alpha,2024-07-15,3.5,Training,Clear,True,
513,AC-001,Alpha,2024-07-21,2.7,Operational,Marginal,True,
514,AC-001,Alpha,2024-07-24,1.4,Training,Clear,True,
515,AC-001,Alpha,2024-07-25,2.5,Training,Marginal,True,
516,AC-001,Alpha,2024-07-31,1.2,Operational,Marginal,True,
517,AC-001,Alpha,2024-08-01,3.1,Training,Clear,True,
518,AC-001,Alpha,2024-08-02,4.0,Training,Marginal,True,
519,AC-001,Alpha,2024-08-03,1.4,Operational,Clear,False,Technical
520,AC-001,Alpha,2024-08-04,1.2,Operational,Clear,True,
521,AC-001,Alpha,2024-08-05,2.8,Transit,Clear,True,
522,AC-001,Alpha,2024-08-07,2.8,Operational,Clear,True,
523,AC-001,Alpha,2024-08-08,0.3,Training,Poor,False,Other
524,AC-001,Alpha,2024-08-09,0.8,Operational,Marginal,False,Technical
525,AC-001,Alpha,2024-08-10,1.1,Training,Clear,False,Technical
526,AC-001,Alpha,2024-08-11,3.1,Reconnaissance,Marginal,True,
527,AC-001,Alpha,2024-08-13,3.1,Reconnaissance,Clear,True,
528,AC-001,Alpha,2024-08-14,3.5,Operational,Clear,True,
529,AC-001,Alpha,2024-08-15,3.0,Training,Marginal,True,
530,AC-001,Alpha,2024-08-19,0.5,Operational,Poor,False,Weather
531,AC-001,Alpha,2024-08-20,6.2,Operational,Clear,True,
532,AC-001,Alpha,2024-08-21,1.7,Training,Clear,True,
533,AC-001,Alpha,2024-08-23,2.8,Reconnaissance,Clear,True,
534,AC-001,Alpha,2024-08-27,3.7,Transit,Clear,True,
535,AC-001,Alpha,2024-08-28,2.1,Training,Clear,True,
536,AC-001,Alpha,2024-08-29,2.8,Operational,Clear,True,
537,AC-001,Alpha,2024-08-30,2.7,Training,Poor,True,
538,AC-001,Alpha,2024-08-31,3.3,Training,Clear,True,
539,AC-001,Alpha,2024-09-02,1.6,Operational,Clear,True,
540,AC-001,Alpha,2024-09-03,0.5,Operational,Clear,False,Other
541,AC-001,Alpha,2024-09-04,2.9,Training,Clear,True,
542,AC-001,Alpha,2024-09-05,2.1,Training,Clear,True,
543,AC-001,Alpha,2024-09-07,0.7,Training,Clear,True,
544,AC-001,Alpha,2024-09-08,1.2,Training,Clear,False,Weather
545,AC-001,Alpha,2024-09-10,1.6,Training,Clear,True,
546,AC-001,Alpha,2024-09-11,1.3,Transit,Clear,False,Technical
547,AC-001,Alpha,2024-09-12,0.7,Operational,Poor,False,Technical
548,AC-001,Alpha,2024-09-13,1.3,Reconnaissance,Clear,False,Technical
549,AC-001,Alpha,2024-09-14,3.1,Operational,Poor,True,
550,AC-001,Alpha,2024-09-15,2.4,Operational,Clear,True,
551,AC-001,Alpha,2024-09-17,1.6,Reconnaissance,Marginal,False,Weather
552,AC-001,Alpha,2024-09-20,3.4,Training,Clear,True,
553,AC-001,Alpha,2024-09-23,4.0,Operational,Clear,True,
554,AC-001,Alpha,2024-09-24,1.7,Operational,Clear,True,
555,AC-001,Alpha,2024-09-25,4.5,Training,Clear,True,
556,AC-001,Alpha,2024-09-30,0.5,Training,Clear,False,Technical
557,AC-001,Alpha,2024-10-11,3.4,Operational,Marginal,True,
558,AC-001,Alpha,2024-10-17,2.2,Reconnaissance,Clear,True,
559,AC-001,Alpha,2024-10-23,0.8,Operational,Clear,False,Technical
560,AC-001,Alpha,2024-10-27,0.7,Reconnaissance,Clear,False,Technical
561,AC-001,Alpha,2024-10-28,3.1,Operational,Clear,True,
562,AC-001,Alpha,2024-11-01,4.0,Training,Clear,True,
563,AC-001,Alpha,2024-11-02,2.5,Training,Poor,True,
564,AC-001,Alpha,2024-11-08,3.0,Training,Clear,True,
565,AC-001,Alpha,2024-11-20,0.4,Operational,Marginal,False,Weather
566,AC-001,Alpha,2024-11-21,1.3,Training,Clear,True,
567,AC-001,Alpha,2024-11-23,3.4,Training,Clear,True,
568,AC-001,Alpha,2024-11-24,0.5,Reconnaissance,Clear,True,
569,AC-001,Alpha,2024-11-27,3.8,Training,Clear,True,
570,AC-001,Alpha,2024-11-30,2.5,Training,Clear,True,
571,AC-001,Alpha,2024-12-03,2.9,Training,Clear,True,
572,AC-001,Alpha,2024-12-06,2.0,Training,Clear,True,
573,AC-001,Alpha,2024-12-09,7.0,Training,Clear,True,
574,AC-001,Alpha,2024-12-15,0.8,Training,Marginal,False,Weather
575,AC-001,Alpha,2024-12-16,4.4,Reconnaissance,Clear,True,
576,AC-001,Alpha,2024-12-19,1.1,Reconnaissance,Poor,False,Technical
577,AC-001,Alpha,2024-12-28,0.9,Training,Clear,True,
578,AC-001,Alpha,2024-12-30,1.5,Operational,Clear,False,Technical
579,AC-001,Alpha,2024-12-31,4.1,Operational,Poor,True,
580,AC-001,Alpha,2025-01-01,3.5,Reconnaissance,Clear,True,
581,AC-001,Alpha,2025-01-09,1.4,Operational,Clear,False,Technical
582,AC-001,Alpha,2025-01-11,2.1,Training,Marginal,False,Technical
583,AC-001,Alpha,2025-01-16,3.6,Operational,Clear,True,
584,AC-001,Alpha,2025-01-19,0.5,Training,Poor,False,Weather
585,AC-001,Alpha,2025-01-20,3.2,Reconnaissance,Clear,True,
586,AC-001,Alpha,2025-01-22,1.5,Transit,Marginal,False,Technical
587,AC-001,Alpha,2025-01-23,1.3,Operational,Clear,False,Technical
588,AC-001,Alpha,2025-01-27,4.4,Operational,Clear,True,
589,AC-001,Alpha,2025-01-28,2.7,Operational,Clear,True,
590,AC-001,Alpha,2025-01-30,2.0,Training,Clear,True,
591,AC-001,Alpha,2025-02-01,2.9,Training,Marginal,True,
592,AC-001,Alpha,2025-02-02,4.1,Reconnaissance,Clear,True,
593,AC-001,Alpha,2025-02-03,0.9,Operational,Marginal,False,Technical
594,AC-001,Alpha,2025-02-06,0.3,Training,Marginal,False,Technical
595,AC-001,Alpha,2025-02-07,2.5,Operational,Clear,True,
596,AC-001,Alpha,2025-02-09,0.6,Training,Clear,True,
597,AC-001,Alpha,2025-02-10,3.5,Operational,Marginal,True,
598,AC-001,Alpha,2025-02-13,2.4,Training,Clear,True,
599,AC-001,Alpha,2025-02-14,2.7,Training,Clear,True,
600,AC-001,Alpha,2025-02-21,3.4,Training,Clear,True,
601,AC-001,Alpha,2025-02-24,2.7,Training,Clear,True,
602,AC-001,Alpha,2025-02-25,0.9,Transit,Marginal,False,Technical
603,AC-001,Alpha,2025-02-26,2.4,Training,Clear,True,
604,AC-001,Alpha,2025-03-02,1.2,Training,Clear,False,Technical
605,AC-001,Alpha,2025-03-03,1.5,Training,Clear,True,
606,AC-001,Alpha,2025-03-05,1.5,Transit,Marginal,True,
607,AC-001,Alpha,2025-03-07,3.7,Training,Marginal,True,
608,AC-001,Alpha,2025-03-13,2.0,Training,Clear,True,
609,AC-001,Alpha,2025-03-16,1.8,Operational,Clear,True,
610,AC-001,Alpha,2025-03-19,2.6,Training,Marginal,True,
611,AC-001,Alpha,2025-03-21,4.0,Training,Clear,True,
612,AC-001,Alpha,2025-03-23,1.2,Training,Clear,False,Technical
613,AC-001,Alpha,2025-03-26,1.7,Reconnaissance,Clear,True,
614,AC-001,Alpha,2025-03-29,3.4,Reconnaissance,Marginal,True,
615,AC-001,Alpha,2025-03-30,1.7,Transit,Clear,True,
616,AC-001,Alpha,2025-03-31,2.1,Training,Poor,True,
617,AC-001,Alpha,2025-04-01,4.7,Training,Marginal,True,
618,AC-001,Alpha,2025-04-05,2.5,Transit,Marginal,True,
619,AC-001,Alpha,2025-04-07,4.4,Reconnaissance,Marginal,True,
620,AC-001,Alpha,2025-04-09,2.5,Training,Marginal,False,Weather
621,AC-001,Alpha,2025-04-10,1.9,Training,Clear,False,Technical
622,AC-001,Alpha,2025-04-13,3.3,Operational,Poor,True,
623,AC-001,Alpha,2025-04-14,0.5,Training,Marginal,False,Weather
624,AC-001,Alpha,2025-04-15,1.0,Operational,Clear,False,Technical
625,AC-001,Alpha,2025-04-16,0.9,Training,Marginal,False,Technical
626,AC-001,Alpha,2025-04-18,3.0,Training,Clear,True,
627,AC-001,Alpha,2025-04-19,4.1,Training,Clear,True,
628,AC-001,Alpha,2025-04-21,2.0,Reconnaissance,Clear,True,
629,AC-001,Alpha,2025-04-22,1.9,Training,Clear,True,
630,AC-001,Alpha,2025-04-24,3.5,Operational,Clear,True,
631,AC-001,Alpha,2025-04-25,2.2,Operational,Clear,True,
632,AC-001,Alpha,2025-04-28,0.3,Operational,Clear,False,Technical
633,AC-001,Alpha,2025-04-29,2.3,Reconnaissance,Marginal,True,
634,AC-001,Alpha,2025-04-30,5.2,Transit,Marginal,True,
635,AC-001,Alpha,2025-05-02,3.9,Training,Marginal,True,
636,AC-001,Alpha,2025-05-03,3.3,Operational,Clear,True,
637,AC-001,Alpha,2025-05-04,2.2,Reconnaissance,Clear,True,
638,AC-001,Alpha,2025-05-08,4.3,Operational,Clear,True,
639,AC-001,Alpha,2025-05-09,4.0,Operational,Clear,True,
640,AC-001,Alpha,2025-05-11,0.9,Operational,Clear,False,Technical
641,AC-001,Alpha,2025-05-12,4.9,Training,Clear,True,
642,AC-001,Alpha,2025-05-13,4.0,Reconnaissance,Clear,True,
643,AC-001,Alpha,2025-05-16,3.2,Operational,Clear,True,
644,AC-001,Alpha,2025-05-17,2.0,Training,Clear,True,
645,AC-001,Alpha,2025-05-18,5.4,Training,Marginal,True,
646,AC-001,Alpha,2025-05-19,0.2,Training,Poor,False,Technical
647,AC-001,Alpha,2025-05-20,4.1,Operational,Clear,True,
648,AC-001,Alpha,2025-05-22,2.1,Training,Clear,True,
649,AC-001,Alpha,2025-05-24,1.9,Operational,Clear,True,
650,AC-001,Alpha,2025-05-27,2.0,Training,Poor,False,Technical
651,AC-001,Alpha,2025-05-28,2.9,Training,Clear,True,
652,AC-001,Alpha,2025-05-29,3.4,Operational,Marginal,True,
653,AC-001,Alpha,2025-05-30,2.2,Training,Clear,True,
654,AC-001,Alpha,2025-05-31,2.9,Training,Marginal,False,Technical
655,AC-001,Alpha,2025-06-02,2.7,Training,Marginal,True,
656,AC-001,Alpha,2025-06-03,3.6,Transit,Clear,True,
657,AC-001,Alpha,2025-06-04,3.3,Reconnaissance,Clear,True,
658,AC-001,Alpha,2025-06-05,1.8,Operational,Clear,True,
659,AC-001,Alpha,2025-06-06,3.5,Training,Clear,True,
660,AC-001,Alpha,2025-06-08,3.1,Training,Poor,True,
661,AC-001,Alpha,2025-06-09,1.2,Operational,Clear,True,
662,AC-001,Alpha,2025-06-12,1.3,Training,Clear,False,Other
663,AC-001,Alpha,2025-06-13,0.4,Operational,Marginal,False,Weather
664,AC-001,Alpha,2025-06-14,2.8,Reconnaissance,Clear,True,
665,AC-001,Alpha,2025-06-15,3.6,Training,Clear,True,
666,AC-001,Alpha,2025-06-16,0.1,Training,Marginal,False,Weather
667,AC-001,Alpha,2025-06-18,3.1,Training,Clear,True,
668,AC-001,Alpha,2025-06-20,1.8,Operational,Marginal,True,
669,AC-001,Alpha,2025-06-21,3.8,Operational,Clear,True,
670,AC-001,Alpha,2025-06-24,2.6,Training,Clear,True,
671,AC-001,Alpha,2025-06-25,4.5,Operational,Clear,True,
672,AC-001,Alpha,2025-06-28,0.5,Training,Marginal,True,
673,AC-001,Alpha,2025-06-29,2.3,Operational,Clear,True,
674,AC-001,Alpha,2025-06-30,4.6,Reconnaissance,Marginal,True,
675,AC-001,Alpha,2025-07-01,0.7,Operational,Marginal,False,Weather
676,AC-001,Alpha,2025-07-02,1.3,Operational,Clear,False,Technical
677,AC-001,Alpha,2025-07-06,0.9,Training,Clear,False,Technical
678,AC-001,Alpha,2025-07-07,1.1,Operational,Clear,False,Technical
679,AC-001,Alpha,2025-07-08,0.6,Training,Clear,True,
680,AC-001,Alpha,2025-07-10,1.0,Training,Marginal,False,Technical
681,AC-001,Alpha,2025-07-15,2.0,Training,Marginal,True,
682,AC-001,Alpha,2025-07-16,0.3,Training,Marginal,False,Weather
683,AC-001,Alpha,2025-07-17,3.2,Training,Clear,True,
684,AC-001,Alpha,2025-07-18,3.2,Operational,Clear,True,
685,AC-001,Alpha,2025-07-19,2.9,Operational,Marginal,True,
686,AC-001,Alpha,2025-07-20,3.0,Transit,Marginal,True,
687,AC-001,Alpha,2025-07-21,2.2,Training,Clear,True,
688,AC-001,Alpha,2025-07-22,0.8,Training,Poor,False,Technical
689,AC-001,Alpha,2025-07-24,3.8,Operational,Clear,True,
690,AC-001,Alpha,2025-07-25,2.5,Reconnaissance,Marginal,True,
691,AC-001,Alpha,2025-07-26,5.0,Operational,Marginal,True,
692,AC-001,Alpha,2025-07-27,2.0,Training,Clear,True,
693,AC-001,Alpha,2025-07-28,4.6,Operational,Clear,True,
694,AC-001,Alpha,2025-08-04,2.6,Operational,Clear,True,
695,AC-001,Alpha,2025-08-06,2.0,Operational,Clear,False,Technical
696,AC-001,Alpha,2025-08-08,3.4,Training,Clear,True,
697,AC-001,Alpha,2025-08-10,4.8,Training,Marginal,True,
698,AC-001,Alpha,2025-08-11,3.8,Training,Clear,True,
699,AC-001,Alpha,2025-08-15,2.6,Training,Clear,True,
700,AC-001,Alpha,2025-08-17,3.6,Training,Clear,True,
701,AC-001,Alpha,2025-08-18,0.9,Operational,Clear,False,Technical
702,AC-001,Alpha,2025-08-19,2.2,Operational,Clear,True,
703,AC-001,Alpha,2025-08-20,1.2,Transit,Clear,False,Technical
704,AC-001,Alpha,2025-08-21,1.6,Reconnaissance,Clear,True,
705,AC-001,Alpha,2025-08-29,5.3,Operational,Clear,True,
706,AC-001,Alpha,2025-08-30,2.7,Operational,Clear,True,
707,AC-001,Alpha,2025-09-03,2.8,Operational,Poor,True,
708,AC-001,Alpha,2025-09-04,2.9,Training,Clear,True,
709,AC-001,Alpha,2025-09-06,0.6,Training,Clear,False,Technical
710,AC-001,Alpha,2025-09-07,3.2,Reconnaissance,Clear,True,
711,AC-001,Alpha,2025-09-08,1.9,Reconnaissance,Clear,True,
712,AC-001,Alpha,2025-09-09,0.9,Training,Poor,False,Weather
713,AC-001,Alpha,2025-09-10,4.5,Training,Marginal,True,
714,AC-001,Alpha,2025-09-11,1.6,Training,Clear,True,
715,AC-001,Alpha,2025-09-12,1.3,Transit,Poor,False,Technical
716,AC-001,Alpha,2025-09-13,0.9,Training,Marginal,False,Technical
717,AC-001,Alpha,2025-09-14,2.4,Training,Clear,True,
718,AC-001,Alpha,2025-09-15,3.3,Operational,Clear,True,
719,AC-001,Alpha,2025-09-17,1.0,Training,Marginal,False,Technical
720,AC-001,Alpha,2025-09-19,5.3,Reconnaissance,Marginal,True,
721,AC-001,Alpha,2025-09-20,3.3,Operational,Marginal,True,
722,AC-001,Alpha,2025-09-21,3.3,Training,Clear,True,
723,AC-001,Alpha,2025-09-23,0.4,Operational,Clear,False,Other
724,AC-001,Alpha,2025-09-24,2.9,Training,Clear,True,
725,AC-001,Alpha,2025-09-25,2.2,Training,Clear,True,
726,AC-001,Alpha,2025-09-26,2.3,Training,Clear,True,
727,AC-001,Alpha,2025-09-29,3.2,Operational,Clear,True,
728,AC-001,Alpha,2025-09-30,3.0,Operational,Clear,True,
729,AC-001,Alpha,2025-10-02,3.1,Operational,Clear,True,
730,AC-001,Alpha,2025-10-03,3.5,Operational,Marginal,True,
731,AC-001,Alpha,2025-10-10,0.4,Operational,Marginal,False,Weather
732,AC-001,Alpha,2025-10-23,0.5,Transit,Marginal,False,Weather
733,AC-001,Alpha,2025-10-24,2.4,Operational,Marginal,True,
734,AC-001,Alpha,2025-11-01,4.7,Training,Clear,True,
735,AC-001,Alpha,2025-11-04,3.6,Transit,Clear,True,
736,AC-001,Alpha,2025-11-07,2.1,Operational,Clear,True,
737,AC-001,Alpha,2025-11-08,4.8,Training,Poor,True,
738,AC-001,Alpha,2025-11-11,0.6,Training,Clear,False,Technical
739,AC-001,Alpha,2025-11-14,3.6,Training,Clear,True,
740,AC-001,Alpha,2025-11-17,4.5,Training,Clear,True,
741,AC-001,Alpha,2025-11-19,3.6,Operational,Marginal,True,
742,AC-001,Alpha,2025-12-01,1.2,Transit,Clear,False,Technical
743,AC-001,Alpha,2025-12-04,0.9,Training,Poor,False,Technical
744,AC-001,Alpha,2025-12-06,0.4,Training,Marginal,False,Weather
745,AC-001,Alpha,2025-12-08,3.8,Operational,Clear,True,
746,AC-001,Alpha,2025-12-17,3.3,Training,Marginal,True,
747,AC-001,Alpha,2025-12-21,0.6,Reconnaissance,Clear,False,Technical
748,AC-001,Alpha,2025-12-24,5.9,Training,Poor,True,
749,AC-001,Alpha,2025-12-27,0.8,Operational,Poor,False,Other
750,AC-002,Bravo,2021-01-02,3.7,Training,Marginal,True,
751,AC-002,Bravo,2021-01-03,2.0,Reconnaissance,Marginal,False,Weather
752,AC-002,Bravo,2021-01-07,0.4,Operational,Clear,False,Technical
753,AC-002,Bravo,2021-01-09,2.0,Operational,Clear,True,
754,AC-002,Bravo,2021-01-11,3.4,Reconnaissance,Marginal,True,
755,AC-002,Bravo,2021-01-12,1.9,Training,Clear,True,
756,AC-002,Bravo,2021-01-14,0.4,Operational,Clear,False,Weather
757,AC-002,Bravo,2021-01-20,2.8,Operational,Clear,True,
758,AC-002,Bravo,2021-01-21,0.4,Reconnaissance,Clear,False,Technical
759,AC-002,Bravo,2021-01-22,4.2,Operational,Clear,True,
760,AC-002,Bravo,2021-01-25,4.5,Reconnaissance,Clear,True,
761,AC-002,Bravo,2021-01-29,2.2,Training,Poor,True,
762,AC-002,Bravo,2021-02-01,0.6,Operational,Clear,False,Technical
763,AC-002,Bravo,2021-02-13,0.9,Operational,Poor,False,Technical
764,AC-002,Bravo,2021-02-19,0.7,Training,Clear,False,Technical
765,AC-002,Bravo,2021-02-21,1.5,Training,Poor,True,
766,AC-002,Bravo,2021-02-23,0.3,Training,Marginal,False,Weather
767,AC-002,Bravo,2021-02-27,0.4,Operational,Poor,False,Technical
768,AC-002,Bravo,2021-03-11,2.1,Operational,Clear,True,
769,AC-002,Bravo,2021-03-15,3.7,Transit,Marginal,True,
770,AC-002,Bravo,2021-03-16,3.9,Training,Clear,True,
771,AC-002,Bravo,2021-03-21,5.3,Reconnaissance,Clear,True,
772,AC-002,Bravo,2021-03-26,3.6,Operational,Clear,True,
773,AC-002,Bravo,2021-03-29,2.0,Training,Clear,True,
774,AC-002,Bravo,2021-03-30,1.9,Training,Marginal,True,
775,AC-002,Bravo,2021-04-02,1.5,Training,Clear,True,
